id,documents__score,errors__id,errors__message
8976178,0.848962903,,
8717068,0.852479696,,
8921924,0.939820111,,
2260626,0.955395818,,
8086294,0.914450526,,
1097766,0.939820111,,
4950847,0.977639914,,
670056,0.931372702,,
7069080,0.977639914,,
4701146,0.5,,
670021,0.931372702,,
6813623,0.933057308,,
3208667,0.914450526,,
4951079,0.977639914,,
9233533,0.982745051,,
6782993,0.939820111,,
8340819,0.98577261,,
4024844,0.710199058,,
5397134,0.839743793,,
8061699,0.847433686,,
4291,0.958918512,,
7018009,0.946081161,,
7418814,0.944417477,,
4825073,0.991986632,,
8923774,0.970010281,,
8953255,0.902615666,,
9410302,0.903146982,,
8559462,0.957945585,,
1145941,0.98168838,,
7802149,0.842998385,,
5310503,0.847433686,,
4820795,0.77632165,,
4664312,0.803537369,,
2804399,0.297620058,,
9888395,0.5,,
7201336,0.5,,
4180905,0.967084527,,
6603061,0.876963973,,
8606766,0.836683989,,
8578023,0.853382111,,
9939038,0.180079877,,
7203408,0.973682523,,
10141859,0.822719693,,
544433,0.969396949,,
5252515,0.827327728,,
1622794,0.980038047,,
6248083,0.5,,
7932696,0.970407307,,
9522082,0.92134279,,
3040278,0.988407135,,
9939740,0.180079877,,
1071843,0.969396949,,
4973204,0.992296576,,
945833,0.981096864,,
5261239,0.788684726,,
4596493,0.85399735,,
8373664,0.836412072,,
9332620,0.923917234,,
6727846,0.994178534,,
1321090,0.969396949,,
8503720,0.998305321,,
6780670,0.894657969,,
9370738,0.836412072,,
1060467,0.5,,
8967776,0.994815707,,
9679301,0.994897187,,
8690491,0.5,,
7678064,0.836683989,,
7798575,0.967084527,,
4988679,0.919051588,,
7921289,0.886534393,,
4324917,0.976155043,,
8575663,0.836683989,,
3562617,0.965873837,,
909102,0.748455048,,
8608525,0.836683989,,
170273,0.980038047,,
7075913,0.974135518,,
481220,0.980038047,,
6961346,0.989270687,,
9975073,0.90606606,,
6517594,0.974975407,,
7680670,0.897669792,,
5946675,0.8688097,,
7202016,0.934013367,,
363064,0.974572599,,
7809595,0.97604239,,
3039438,0.988407135,,
8847979,0.80013448,,
4047399,0.948885202,,
66611,0.994620085,,
7279669,0.994511604,,
9887142,0.993411005,,
7007118,0.934229612,,
5325809,0.769077122,,
555182,0.5,,
66540,0.994620085,,
8098383,0.97901392,,
5930473,0.951327026,,
47491,0.994620085,,
447523,0.5,,
3961077,0.5,,
52525,0.994620085,,
6811792,0.93905133,,
7619727,0.953584671,,
270370,0.950327754,,
7221204,0.5,,
6495424,0.939199269,,
2737038,0.973674297,,
9034515,0.972340107,,
8147215,0.94665879,,
6376952,0.900417089,,
10319529,0.99499619,,
3613516,0.5,,
9714078,0.99499619,,
1593991,0.95607996,,
2303981,0.962779522,,
5104077,0.992281497,,
7434103,0.980417252,,
6438099,0.993824601,,
7650458,0.876996875,,
7219541,0.24998346,,
4092037,0.831880212,,
475361,0.769724071,,
6327662,0.909054399,,
9679741,0.963451743,,
2630912,0.961583972,,
6629657,0.766796827,,
1340668,0.973931968,,
8474584,0.892091632,,
7066118,0.836288333,,
4681885,0.766796827,,
9154462,0.909054399,,
3689416,0.984387755,,
3263722,0.948100686,,
5309974,0.928245485,,
1793138,0.819688678,,
8310249,0.985791087,,
8310398,0.985791087,,
158345,0.782184839,,
173896,0.741770744,,
6759038,0.985791087,,
6018416,0.5,,
1777158,0.819688678,,
1856253,0.5,,
1488166,0.972296953,,
463768,0.922096014,,
4334804,0.95956707,,
7389248,0.5,,
1022135,0.986035347,,
1219691,0.5,,
7969698,0.970362604,,
7403174,0.976878583,,
7368599,0.792786717,,
315120,0.984836042,,
3925572,0.969232559,,
8426749,0.792786717,,
107962,0.976920247,,
9220485,0.970362604,,
8446541,0.792786717,,
7534812,0.915365934,,
7839723,0.915365934,,
3209964,0.985466123,,
5607404,0.960582137,,
6103108,0.932974219,,
1851863,0.987106085,,
8130015,0.978488445,,
8957312,0.887027502,,
9595087,0.724551797,,
1561256,0.880381346,,
2686624,0.994107366,,
2897897,0.965480924,,
7748349,0.915432572,,
8411627,0.693954349,,
7559939,0.915432572,,
7198282,0.915432572,,
7441508,0.915432572,,
5882923,0.916843295,,
6445769,0.867004454,,
3959460,0.940093637,,
320704,0.953131199,,
5022572,0.926509559,,
10191917,0.972453892,,
5123904,0.941026211,,
2471731,0.94251585,,
7803176,0.877815247,,
4187961,0.972442091,,
7161897,0.968406618,,
8611952,0.5,,
5805907,0.952172756,,
5433597,0.977070272,,
4104442,0.977070272,,
8441477,0.903872252,,
6119785,0.952172756,,
103466,0.758681357,,
8168876,0.5,,
2557712,0.975626945,,
3238295,0.824321032,,
4784639,0.994573355,,
4403171,0.5,,
1133329,0.926509559,,
2723368,0.978141844,,
7420762,0.944133639,,
3209633,0.954150915,,
4395502,0.5,,
9068419,0.772030592,,
5029665,0.967452645,,
9229043,0.5,,
4084398,0.5,,
6577729,0.943166494,,
9199082,0.790017009,,
7970663,0.976170421,,
2858482,0.9725402,,
9715029,0.5,,
7748866,0.939164579,,
9739482,0.848020196,,
5078129,0.96313262,,
2808357,0.9725402,,
6543677,0.978134155,,
202251,0.924330473,,
6438518,0.772030592,,
5444457,0.994933665,,
7574864,0.954719543,,
2969955,0.783741951,,
9473312,0.972480714,,
254340,0.963612735,,
496074,0.991829634,,
9217337,0.996042252,,
1256892,0.9922508,,
4598160,0.917982101,,
6127974,0.995403171,,
748526,0.901639402,,
3908378,0.951737583,,
2868006,0.993655026,,
2762241,0.980434299,,
4760181,0.978134155,,
4287974,0.983629286,,
48848,0.975101948,,
3774113,0.972837269,,
8227710,0.991187155,,
23919,0.991522789,,
7698721,0.988295853,,
7872818,0.913861156,,
8289871,0.988295853,,
1737244,0.99799031,,
1429904,0.828815699,,
9074837,0.752673924,,
4278896,0.844298959,,
4016079,0.973256946,,
7389950,0.893875539,,
3529563,0.987353802,,
8612922,0.990331173,,
7564942,0.935837746,,
5228066,0.844298959,,
8150045,0.930579424,,
3123041,0.96537292,,
2492143,0.959213674,,
6678058,0.957925797,,
1696194,0.953526855,,
9352778,0.971172571,,
2720963,0.841792107,,
10023353,0.966342092,,
3971346,0.937792242,,
3382533,0.750269413,,
8943821,0.998926878,,
4485424,0.990531504,,
7227464,0.750269413,,
8012443,0.780323982,,
8094338,0.780323982,,
5096363,0.932093859,,
1980283,0.994379282,,
2761092,0.995952606,,
4163204,0.991368175,,
1145148,0.990706742,,
8286095,0.767777085,,
9238818,0.88699156,,
3025456,0.986932099,,
6888107,0.941792011,,
3242605,0.961922526,,
6118198,0.882116258,,
189156,0.899814963,,
6990677,0.5,,
8194886,0.995222867,,
8645226,0.9225384,,
859467,0.99040103,,
9096972,0.968970716,,
1246117,0.885512352,,
7665415,0.907553792,,
8583457,0.981478691,,
146301,0.862526655,,
677266,0.787701607,,
9419,0.787701607,,
1950012,0.982949376,,
9508837,0.964162827,,
226677,0.787701607,,
7256122,0.964162827,,
3303376,0.787701607,,
10060388,0.926236272,,
4589654,0.836412072,,
7843145,0.889243841,,
8194164,0.966169417,,
6810430,0.957000136,,
902609,0.990822136,,
696004,0.94423604,,
4824581,0.959632158,,
72743,0.984662056,,
6133684,0.909438252,,
4182732,0.5,,
6479027,0.958336473,,
2508065,0.979865432,,
8089781,0.980326056,,
7692789,0.961656213,,
1042022,0.87907964,,
8863714,0.219938517,,
4557204,0.980848134,,
6644760,0.813540816,,
8764748,0.5,,
4464542,0.909802794,,
2103939,0.989113152,,
8387068,0.813540816,,
7620570,0.829702139,,
6993726,0.762091756,,
9463491,0.989113152,,
6908161,0.922886968,,
7940358,0.811748207,,
4632923,0.821302176,,
2764126,0.884461999,,
4710866,0.770284057,,
3994601,0.770284057,,
7873208,0.770284057,,
3811828,0.770284057,,
7873345,0.770284057,,
3811930,0.770284057,,
2670365,0.987650871,,
4225225,0.928343296,,
5728135,0.963320136,,
1818768,0.989627242,,
8689375,0.790049314,,
9509695,0.945961118,,
6185083,0.892952859,,
5738982,0.5,,
2500188,0.928343296,,
3416590,0.928343296,,
6074312,0.928343296,,
9920856,0.984288216,,
2268329,0.986184835,,
8868025,0.897554159,,
4401544,0.96748656,,
7823973,0.761439204,,
8131881,0.850666165,,
6592178,0.986281395,,
825574,0.963012218,,
194313,0.949269176,,
5470943,0.987650871,,
1547337,0.965064287,,
3932674,0.786754429,,
3811955,0.770284057,,
6911511,0.987650871,,
5040885,0.945954442,,
1633025,0.5,,
7368959,0.788684726,,
7050204,0.898318291,,
8926188,0.989697218,,
5297143,0.937976599,,
6228211,0.5,,
1815677,0.985276639,,
4388148,0.834089041,,
1432713,0.896825075,,
6066570,0.87180078,,
1880734,0.5,,
7127036,0.920017242,,
10248139,0.968405306,,
1974131,0.956013322,,
6627184,0.964094222,,
2211594,0.977349043,,
2367298,0.995844364,,
7871885,0.971986592,,
7025898,0.898318291,,
722537,0.988725126,,
9435279,0.897554159,,
10135468,0.887599349,,
2882641,0.977486014,,
7805332,0.888895631,,
1307898,0.821514189,,
9435483,0.897554159,,
3446274,0.928343296,,
3041619,0.926874757,,
47196,0.95009172,,
8845144,0.897554159,,
5969069,0.977486014,,
9368677,0.966654599,,
6837338,0.89800024,,
6591894,0.770284057,,
3773784,0.997888565,,
10318171,0.922886968,,
3666970,0.770284057,,
3994634,0.770284057,,
7222136,0.993688703,,
299817,0.991470814,,
6066185,0.958788991,,
5685908,0.98221457,,
9023202,0.5,,
707424,0.979436994,,
7151093,0.928343296,,
8924032,0.980339885,,
1002835,0.922608376,,
8670484,0.770284057,,
2526405,0.92088604,,
4710869,0.770284057,,
3504521,0.886644125,,
3811872,0.770284057,,
3720731,0.843746185,,
3926008,0.922886968,,
7824426,0.940409064,,
2778101,0.724054098,,
6586979,0.898318291,,
442487,0.5,,
1920477,0.991258323,,
5304739,0.5,,
1557314,0.88855195,,
451012,0.984236836,,
689309,0.950452089,,
5059981,0.882674932,,
1594313,0.961583972,,
1594219,0.961583972,,
8799588,0.5,,
490076,0.998896599,,
9217030,0.5,,
7756839,0.99873054,,
116221,0.968321681,,
6921373,0.878930509,,
649243,0.5,,
2989758,0.778468609,,
4518474,0.960597694,,
1796302,0.972369194,,
53803,0.983329654,,
6867053,0.966007352,,
6392029,0.957671642,,
2731253,0.120049208,,
5625964,0.967402339,,
38545,0.85240221,,
8699046,0.985817194,,
9174327,0.988055646,,
9511777,0.20732978,,
3489837,0.940492392,,
5905958,0.927184224,,
3768742,0.940492392,,
1593939,0.98160696,,
6087451,0.994508028,,
6179956,0.987190604,,
2391699,0.99186945,,
1118153,0.979116559,,
1100686,0.998896599,,
1146966,0.998896599,,
2525172,0.930701017,,
8463726,0.779402971,,
51826,0.983329654,,
7805491,0.789131701,,
7701014,0.994830251,,
1279660,0.983255148,,
935845,0.97693491,,
3844087,0.951998472,,
7178239,0.933491468,,
2075094,0.940492392,,
5892185,0.845382452,,
7596455,0.915937603,,
9513636,0.20732978,,
3534444,0.829139888,,
8080939,0.746080041,,
5525073,0.987199068,,
5402304,0.99873054,,
6288141,0.912289023,,
1781723,0.778468609,,
2061463,0.5,,
4871348,0.956292868,,
7761509,0.987014771,,
6516775,0.991868854,,
5848330,0.865785956,,
5902452,0.977543831,,
219532,0.991011024,,
7217102,0.928368568,,
2727808,0.929394126,,
7151417,0.935982347,,
8683011,0.993993223,,
4357979,0.927746296,,
8118110,0.975115299,,
5766989,0.810391307,,
8306501,0.862980723,,
4349344,0.950788736,,
8633733,0.105197877,,
394408,0.905046999,,
8412143,0.989697218,,
5728739,0.5,,
3931571,0.5,,
3899160,0.966566682,,
8428825,0.980773926,,
3554558,0.878930509,,
4250749,0.5,,
2693700,0.5,,
7857241,0.986902833,,
8009814,0.932447314,,
3963320,0.980653346,,
6289789,0.912289023,,
1513847,0.826337993,,
6183721,0.991833806,,
5061411,0.85240221,,
3594959,0.953038156,,
637710,0.995816946,,
8968494,0.839327395,,
7821351,0.839327395,,
3258386,0.979473948,,
3143175,0.975767493,,
4322622,0.940195203,,
6043482,0.891057909,,
8632651,0.746080041,,
6107901,0.950325847,,
7853498,0.987014771,,
430609,0.85240221,,
119103,0.120049208,,
8687967,0.98703438,,
282934,0.901952863,,
5787922,0.5,,
8081658,0.746080041,,
3898413,0.933491468,,
7009282,0.940209091,,
9196007,0.779402971,,
4100009,0.5,,
4738971,0.862393498,,
692671,0.827811837,,
215954,0.983329654,,
2494157,0.888076067,,
7745196,0.974008679,,
4645405,0.951998472,,
2755730,0.964476943,,
7949448,0.916080177,,
3312406,0.985083938,,
6621924,0.965697646,,
5673552,0.738819003,,
609701,0.969060659,,
10118341,0.970994532,,
2614387,0.99186945,,
7735100,0.874648094,,
5482204,0.987789631,,
4524575,0.910110474,,
9698202,0.96556443,,
7178490,0.5,,
8054902,0.994313419,,
5458027,0.983255148,,
4940491,0.854120493,,
1844791,0.991868854,,
262764,0.81447506,,
3383329,0.878930509,,
8902327,0.872787237,,
