id,host_id,host_response_rate,host_is_superhost,accommodates,guests_included,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,description_score,neighbourhood_Ballard,neighbourhood_Beacon_Hill,neighbourhood_Capitol_Hill,neighbourhood_Cascade,neighbourhood_Central_Area,neighbourhood_Delridge,neighbourhood_Downtown,neighbourhood_Interbay,neighbourhood_Lake_City,neighbourhood_Magnolia,neighbourhood_Northgate,neighbourhood_Other_neighborhoods,neighbourhood_Queen_Anne,neighbourhood_Rainier_Valley,neighbourhood_Seward_Park,neighbourhood_University_District,neighbourhood_West_Seattle,property_type_Apartment,property_type_Bed_Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,room_type_Entire_home_apt,room_type_Private_room,room_type_Shared_room
6445769,2593671,100.0,0.0,4,2,1.0,2.0,2.0,100.0,33,88.0,9.0,9.0,10.0,9.0,10.0,9.0,0.973087728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3959460,7307064,86.0,1.0,4,2,1.0,1.0,2.0,135.0,45,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7974112,42046981,100.0,1.0,2,1,1.0,1.0,1.0,87.0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
320704,83099,83.0,0.0,2,1,1.0,1.0,2.0,97.0,81,94.0,10.0,10.0,10.0,9.0,10.0,10.0,0.969864368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3250577,16441896,100.0,0.0,2,1,1.0,1.0,1.0,78.0,5,84.0,10.0,9.0,10.0,10.0,9.0,8.0,0.958205223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8053049,29542578,100.0,0.0,6,6,2.0,3.0,3.0,150.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9613127709999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7349099,14057208,100.0,1.0,6,1,1.0,2.0,2.0,95.0,6,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.9475402829999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5022572,534305,100.0,0.0,16,6,4.0,7.0,10.0,375.0,5,100.0,9.0,9.0,10.0,10.0,10.0,10.0,0.980138838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10191917,32013221,94.88679817905918,0.0,4,2,1.5,2.0,2.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.84094739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5123904,26066534,94.88679817905918,0.0,4,4,1.0,3.0,2.0,325.0,10,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.7517848009999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2471731,3979528,100.0,0.0,2,1,3.0,1.0,1.0,60.0,6,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0.947366357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7803176,29629669,100.0,0.0,2,1,1.0,1.0,1.0,50.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4318814,22422978,100.0,0.0,2,1,1.0,1.0,1.0,120.0,63,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.840319514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4187961,10594158,100.0,0.0,4,2,1.0,1.0,3.0,88.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.882307649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7161897,7402289,100.0,1.0,4,1,1.0,1.0,2.0,150.0,21,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.8774930240000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8611952,430709,88.0,0.0,6,1,1.0,2.0,1.0,195.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98430264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5805907,11346922,94.88679817905918,1.0,3,2,2.0,1.0,2.0,50.0,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.965258718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5433597,10722904,100.0,0.0,5,0,2.5,2.0,3.0,250.0,7,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0.930673361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7968548,42046981,100.0,1.0,2,1,1.0,1.0,1.0,87.0,7,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4638785,24017652,100.0,0.0,2,1,1.0,1.0,1.0,207.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9603571890000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4104442,10722904,100.0,0.0,2,0,1.5,1.0,1.0,70.0,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9301625490000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3883041,20077020,94.88679817905918,0.0,2,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.888177097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8441477,42640004,100.0,0.0,8,1,2.0,3.0,4.0,175.0,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9403271679999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6119785,11346922,94.88679817905918,1.0,6,2,1.5,3.0,3.0,165.0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.980414152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
103466,6762829,100.0,0.0,4,1,1.0,1.0,1.0,120.0,103,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9581190940000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8168876,430709,88.0,0.0,8,1,2.0,3.0,5.0,239.0,1,80.0,10.0,10.0,8.0,10.0,8.0,6.0,0.987381637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2557712,10955929,100.0,1.0,4,4,1.0,2.0,2.0,200.0,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7833009959999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3238295,8604548,100.0,1.0,4,2,1.0,1.0,2.0,135.0,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.957797527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4784639,24148567,100.0,1.0,4,1,1.0,2.0,3.0,155.0,15,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.995875299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4403171,430709,88.0,0.0,4,1,1.0,1.0,2.0,95.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.94632715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1133329,534305,100.0,0.0,5,2,1.0,3.0,3.0,78.0,64,89.0,9.0,9.0,10.0,9.0,9.0,9.0,0.80851388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2723368,880937,100.0,1.0,2,1,1.0,1.0,1.0,50.0,43,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9460561279999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7420762,8920586,100.0,0.0,5,2,1.0,1.0,2.0,90.0,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8381053209999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4947002,8141738,75.0,0.0,4,4,1.0,2.0,2.0,151.0,14,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.825178146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3209633,168580,100.0,1.0,2,1,1.0,1.0,1.0,75.0,44,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989033818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4395502,430709,88.0,0.0,6,1,1.0,1.0,4.0,160.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9228674170000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6992387,28885639,100.0,1.0,4,1,1.0,2.0,2.0,189.0,7,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9068419,32377507,100.0,1.0,2,1,1.0,0.0,1.0,85.0,6,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5029665,6421859,100.0,0.0,5,1,2.0,3.0,3.0,112.0,5,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0.991762877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9229043,47978936,83.0,0.0,8,1,1.5,3.0,4.0,400.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.255307317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4084398,430709,88.0,0.0,4,1,2.0,2.0,3.0,175.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9936372640000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6577729,16756919,100.0,0.0,6,2,1.0,2.0,5.0,100.0,17,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9199082,46879,94.88679817905918,0.0,5,1,2.0,3.0,4.0,350.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9818849559999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7970663,35246915,58.0,0.0,4,2,1.0,1.0,1.0,150.0,6,84.0,10.0,8.0,9.0,10.0,10.0,9.0,0.8629425759999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2858482,1356696,100.0,0.0,3,2,1.0,1.0,1.0,55.0,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9911394720000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9715029,35324229,50.0,0.0,4,1,1.0,2.0,2.0,95.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9346060159999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7748866,40733844,100.0,1.0,2,1,1.0,1.0,1.0,80.0,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.996489465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9739482,19916574,68.0,0.0,2,2,1.0,1.0,1.0,50.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.969070315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5078129,7980977,100.0,1.0,6,4,1.0,1.0,3.0,95.0,42,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9586290120000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2808357,1356696,100.0,0.0,7,1,1.0,3.0,4.0,175.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8979465959999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6543677,2745335,100.0,1.0,2,1,1.0,1.0,1.0,50.0,21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9839967490000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
202251,601266,100.0,0.0,6,8,1.0,3.0,3.0,190.0,11,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9450423720000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8402434,20565615,50.0,0.0,7,1,2.5,3.0,4.0,99.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6438518,32377507,100.0,1.0,4,2,1.0,2.0,2.0,145.0,20,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0.9854701159999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5444457,1195323,94.88679817905918,1.0,2,1,1.0,1.0,1.0,90.0,15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977890849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7574864,8537839,100.0,0.0,8,6,3.5,4.0,3.0,349.0,1,80.0,8.0,10.0,10.0,8.0,10.0,8.0,0.967632353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9473312,24892993,100.0,0.0,6,4,1.0,2.0,3.0,105.0,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
254340,1336214,100.0,1.0,2,3,1.0,1.0,1.0,95.0,86,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989453435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
496074,2450062,100.0,0.0,4,2,1.0,1.0,2.0,85.0,80,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.969939351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9217337,47930029,100.0,0.0,2,1,1.5,1.0,1.0,52.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.985063195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4130102,6281824,67.0,0.0,3,2,1.0,1.0,1.0,105.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9732444290000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1256892,6846442,100.0,1.0,4,2,1.0,1.0,1.0,100.0,94,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9762690070000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9348375,24803728,100.0,0.0,4,4,2.0,2.0,2.0,110.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.870917141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4598160,14418694,100.0,1.0,2,1,1.0,1.0,1.0,67.0,106,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8693835740000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6127974,31659671,70.0,0.0,2,2,1.0,0.0,1.0,75.0,36,95.0,10.0,9.0,10.0,9.0,10.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
748526,3932149,88.0,0.0,2,2,1.0,0.0,1.0,69.0,38,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3908378,1611939,100.0,1.0,3,1,1.0,1.0,1.0,96.0,101,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9786105159999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2868006,14660515,94.88679817905918,0.0,2,1,1.5,1.0,1.0,60.0,8,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.934202194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5683646,7475488,100.0,0.0,2,2,1.0,0.0,1.0,95.0,41,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2762241,14127360,100.0,0.0,3,2,1.0,1.0,1.0,100.0,30,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0.988662302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4760181,2745335,100.0,1.0,2,1,1.0,1.0,1.0,55.0,60,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.800305963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4287974,20219463,100.0,0.0,4,2,1.0,2.0,2.0,130.0,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.993114948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48848,212404,100.0,0.0,2,1,1.0,1.0,1.0,125.0,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.99365896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9999759,29935483,100.0,0.0,6,6,3.0,5.0,5.0,300.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9640380140000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3774113,2336122,100.0,0.0,4,2,1.0,2.0,2.0,200.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8914842609999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8227710,658155,100.0,1.0,12,1,3.5,5.0,7.0,400.0,2,90.0,9.0,7.0,9.0,9.0,9.0,9.0,0.991651595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23919,95510,100.0,0.0,4,3,1.0,1.0,1.0,165.0,6,97.0,10.0,10.0,10.0,9.0,10.0,9.0,0.9004718070000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7698721,1024728,94.88679817905918,0.0,2,2,1.0,1.0,1.0,117.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.979667127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7872818,3382100,100.0,0.0,2,1,1.0,1.0,1.0,85.0,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9841222759999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8289871,1024728,94.88679817905918,0.0,2,1,1.0,1.0,2.0,115.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7804779409999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1737244,9148911,100.0,1.0,2,1,1.0,1.0,1.0,62.0,11,91.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9587855940000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9074837,7182858,100.0,0.0,2,1,1.0,1.0,1.0,100.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.950177908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4278896,3650148,100.0,0.0,2,1,1.0,1.0,1.0,60.0,33,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4016079,16206353,100.0,0.0,4,4,1.0,2.0,4.0,185.0,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989576757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7389950,5371112,100.0,1.0,2,1,1.0,1.0,1.0,99.0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9465146059999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3529563,9893268,94.88679817905918,0.0,4,4,1.0,2.0,2.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8612922,41402752,100.0,0.0,4,2,1.0,1.0,2.0,125.0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7564942,39663044,94.88679817905918,0.0,2,1,1.0,1.0,1.0,60.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.884175539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5228066,3650148,100.0,0.0,4,2,2.0,2.0,2.0,100.0,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8150045,17640965,100.0,0.0,2,1,1.0,1.0,1.0,55.0,14,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.928615808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3413183,17208894,94.88679817905918,0.0,2,1,1.0,1.0,1.0,550.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7688979509999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3123041,597729,100.0,1.0,2,1,1.0,1.0,1.0,75.0,79,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9637744429999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2492143,512103,60.0,0.0,2,1,1.0,1.0,1.0,95.0,18,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9218370909999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6714652,16007710,88.0,1.0,2,1,1.0,0.0,1.0,150.0,11,98.0,9.0,9.0,9.0,9.0,10.0,9.0,0.854721725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6678058,34953514,100.0,0.0,2,2,1.0,1.0,1.0,110.0,12,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.791427433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1696194,8956137,100.0,0.0,4,1,1.0,1.0,2.0,228.0,11,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0.811398983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9352778,208959,100.0,0.0,6,4,2.0,2.0,3.0,110.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9456787109999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2720963,3676438,100.0,0.0,6,6,3.5,3.0,3.0,950.0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6591879,34487300,100.0,0.0,4,1,1.5,2.0,3.0,225.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8416545990000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10023353,12166833,100.0,0.0,6,4,2.0,3.0,2.0,125.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.951556563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8207987,43281593,100.0,0.0,2,1,2.0,1.0,1.0,68.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977976561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3971346,14446306,100.0,1.0,6,1,1.5,3.0,3.0,250.0,35,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.987012565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3382533,5177328,98.0,1.0,4,1,1.0,1.0,1.0,150.0,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9824786190000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8943821,11274242,100.0,0.0,2,1,1.5,1.0,1.0,48.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4485424,16630158,100.0,1.0,8,6,3.0,3.0,4.0,330.0,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9685318470000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7227464,5177328,98.0,1.0,2,1,1.0,1.0,1.0,125.0,17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.984048426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2958318,12729402,94.88679817905918,0.0,4,1,2.5,2.0,2.0,350.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4066344,21088545,94.88679817905918,0.0,1,1,1.0,1.0,1.0,80.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.745696068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
